1000,3.326397657394409
2000,2.3749942779541016
3000,1.6738402843475342
4000,1.1250636577606201
5000,0.8796738982200623
6000,0.7056617736816406
7000,0.6419227123260498
8000,0.5772792100906372
9000,0.48902785778045654
10000,0.5010128021240234
11000,0.4435793161392212
12000,0.41488027572631836
13000,0.3861381709575653
14000,0.39507484436035156
15000,0.4057776927947998
16000,0.36483272910118103
17000,0.36383056640625
18000,0.35376954078674316
19000,0.3653799891471863
20000,0.3599206209182739
21000,0.32152998447418213
22000,0.3284778594970703
23000,0.32468995451927185
24000,0.32494086027145386
25000,0.3020789325237274
26000,0.29420289397239685
27000,0.2901560366153717
28000,0.3132938742637634
29000,0.28670722246170044
30000,0.2814076542854309
31000,0.27979472279548645
32000,0.28191378712654114
33000,0.2834901809692383
34000,0.2629728317260742
35000,0.27054664492607117
36000,0.2697943449020386
37000,0.266698956489563
38000,0.26931869983673096
39000,0.2707112431526184
40000,0.2491503357887268
41000,0.26664066314697266
42000,0.2740418016910553
43000,0.25114911794662476
44000,0.2560476064682007
45000,0.2646576166152954
46000,0.2554174065589905
47000,0.254112184047699
48000,0.23796498775482178
49000,0.23120829463005066
50000,0.2494191825389862
51000,0.2271157056093216
52000,0.23006872832775116
53000,0.2481408268213272
54000,0.2312307357788086
55000,0.21880598366260529
56000,0.2245466709136963
57000,0.21892310678958893
58000,0.2163148671388626
59000,0.2514590322971344
60000,0.23901261389255524
61000,0.218576118350029
62000,0.2349487692117691
63000,0.2428935468196869
64000,0.23566533625125885
65000,0.24249526858329773
66000,0.21014699339866638
67000,0.21151256561279297
68000,0.22203421592712402
69000,0.24354982376098633
70000,0.2188427746295929
71000,0.2307395488023758
72000,0.22614699602127075
73000,0.22728994488716125
74000,0.21098048985004425
75000,0.21684390306472778
76000,0.21680261194705963
77000,0.2069370150566101
78000,0.21827036142349243
79000,0.2210061103105545
80000,0.22452181577682495
81000,0.21820315718650818
82000,0.2022387683391571
83000,0.20945806801319122
84000,0.21978937089443207
85000,0.21583479642868042
86000,0.22054891288280487
87000,0.21674011647701263
88000,0.2009921669960022
89000,0.22203341126441956
90000,0.22593951225280762
91000,0.21940064430236816
92000,0.21333418786525726
93000,0.21425308287143707
94000,0.20631623268127441
95000,0.2248181700706482
96000,0.21001683175563812
97000,0.19535930454730988
98000,0.2158561795949936
99000,0.19654424488544464
100000,0.2024523913860321
