1000,5.023828506469727
2000,4.59934663772583
3000,4.472379684448242
4000,4.221729278564453
5000,3.9853687286376953
6000,3.980576276779175
7000,3.934791088104248
8000,3.8449831008911133
9000,3.780505657196045
10000,3.733515977859497
11000,3.6934757232666016
12000,3.625488758087158
13000,3.7578797340393066
14000,3.5999596118927
15000,3.49868106842041
16000,3.652301788330078
17000,3.5933289527893066
18000,3.728586196899414
19000,3.6537904739379883
20000,3.4087002277374268
21000,3.5307371616363525
22000,3.574748992919922
23000,3.5200657844543457
24000,3.454089879989624
25000,3.4255902767181396
26000,3.536959171295166
27000,3.4437432289123535
28000,3.4193739891052246
29000,3.4768052101135254
30000,3.4574241638183594
31000,3.4991965293884277
32000,3.47004771232605
33000,3.411503791809082
34000,3.362701177597046
35000,3.419271945953369
36000,3.371927261352539
37000,3.324730157852173
38000,3.3547539710998535
39000,3.367217540740967
40000,3.4336156845092773
41000,3.448763847351074
42000,3.2868077754974365
43000,3.5160255432128906
44000,3.4418582916259766
45000,3.4181549549102783
46000,3.3987088203430176
47000,3.3665547370910645
48000,3.403946876525879
49000,3.4689793586730957
50000,3.4494376182556152
51000,3.435173749923706
52000,3.43611478805542
53000,3.3050804138183594
54000,3.354569911956787
55000,3.4938130378723145
56000,3.4298017024993896
57000,3.2812747955322266
58000,3.4574878215789795
59000,3.388087749481201
60000,3.372795581817627
61000,3.3331832885742188
62000,3.378115653991699
63000,3.3864688873291016
64000,3.267026901245117
65000,3.3843255043029785
66000,3.2669968605041504
67000,3.3806612491607666
68000,3.5188045501708984
69000,3.4621520042419434
70000,3.3281776905059814
71000,3.426955223083496
72000,3.399709463119507
73000,3.4637269973754883
74000,3.2659971714019775
75000,3.4113669395446777
76000,3.384003162384033
77000,3.309274196624756
78000,3.4046692848205566
79000,3.414480686187744
80000,3.4024996757507324
81000,3.342355728149414
82000,3.3630683422088623
83000,3.291195869445801
84000,3.314683198928833
85000,3.4724643230438232
86000,3.358755588531494
87000,3.259577512741089
88000,3.3586151599884033
89000,3.2317404747009277
90000,3.356245756149292
91000,3.4797942638397217
92000,3.2637481689453125
93000,3.3209171295166016
94000,3.3566579818725586
95000,3.4150023460388184
96000,3.399937152862549
97000,3.33754825592041
98000,3.446317672729492
99000,3.4182584285736084
100000,3.288733959197998
101000,3.2459053993225098
102000,3.2702207565307617
103000,3.295344829559326
104000,3.401078462600708
105000,3.274966239929199
106000,3.431100606918335
107000,3.23897647857666
108000,3.3629579544067383
109000,3.335751533508301
110000,3.3492698669433594
111000,3.300818681716919
112000,3.2477869987487793
113000,3.3624072074890137
114000,3.302070379257202
115000,3.305459499359131
116000,3.377427101135254
117000,3.36848521232605
118000,3.3183646202087402
119000,3.3474960327148438
120000,3.351553201675415
121000,3.19533371925354
122000,3.3495266437530518
123000,3.2903919219970703
124000,3.3482866287231445
125000,3.196357488632202
126000,3.389697551727295
